2016-09-02 13:04:17,105 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:04:17,108 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:05:05,082 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:05:05,083 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:05:05,085 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:05:05,087 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:14:09,546 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:14:09,547 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:14:09,549 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:14:09,551 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:15:33,048 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:15:33,049 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:15:33,051 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:15:33,053 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:20:34,769 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:20:34,771 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:20:34,772 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:20:34,775 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:20:43,654 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:20:43,655 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:20:43,656 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:20:43,659 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:21:02,283 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:21:02,284 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:21:02,285 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:21:02,287 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:22:51,539 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:22:51,541 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:22:51,542 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:22:51,544 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:24:02,690 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-02 13:24:02,692 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-02 13:24:02,694 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
